"id","account_type","actions","device_id","duration","end_date","end_date_when_not_saved","installer_package","ip","ip_address","os_version","referrer","screen_views","start_date","user_agent","version"
"nVeDiPN8joC90hi","","","9729819935.1679976091210","1","2023-03-28T04:06:30.072Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:06:28.814Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"I8f043V2kGMdvbO","","","0932272207.1674186896731","24","","","","69.171.251.11","","","https://www.facebook.com/","","2023-01-20T03:54:57.170Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36""","0.1.0"
"t1ENyB2sBZXApJ0","","","2047358982.1667950602534","44247","","","","178.249.212.33","","","","","2023-01-01T21:43:31.302Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"UIAMAtqfdERi8CQ","","","2047358982.1667950602534","5","","","","92.184.124.75","","","","","2023-01-18T22:24:50.480Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"qmewvvsZtvSaULM","hotel","","5752083506.1668813242600","18","","","appstore","80.9.240.131","","15.3.1","","[{""M"":{""duration"":{""N"":""87""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""12:34:56""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""12:34:58""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""12:35:01""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""pdf_viewer""},""log_time"":{""S"":""12:35:06""}}}]","2022-12-14T11:34:54.979Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"MQeZOaCMZjuXMaJ","","","9729819935.1679976091210","2","2023-03-28T04:03:14.425Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:03:12.028Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"9SYKbiwlluZLcay","hotel","","6864572312.1668906081515","10","2022-12-05T20:39:12.088Z","","com.android.vending","80.9.240.131","","11","","[{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Mon Dec  5 21:39:09 2022""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Mon Dec  5 21:39:11 2022""}}}]","2022-12-05T20:39:01.697Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36""","1.0.13"
"m9n3cV5ZyZaXIpV","","","8640793991.1672846010734","5","","","","105.158.102.141","","","https://entreprise.pole-emploi.fr/","","2023-01-04T16:52:14.802Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"LXTfE1J8WaELznD","","","7120448831.1678688817227","1","2023-03-13T06:29:54.782Z","","unknown","35.203.128.13","","9","","","2023-03-13T06:29:53.657Z","""Mozilla/5.0 (Linux; Android 9; GCE x86 phone Build/PGR1.190916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36""","1.0.13"
"mibjk7xc3QTwBLF","","","2047358982.1667950602534","96","","","","37.24.81.254","","","https://www.atsight.ch/george6paris/","[{""M"":{""duration"":{""N"":""18""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""22:29:32""}}},{""M"":{""duration"":{""N"":""21""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:29:53""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""22:29:53""}}},{""M"":{""duration"":{""N"":""14""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""22:30:07""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""pdf_info""},""log_time"":{""S"":""22:30:16""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""pdf_info""},""log_time"":{""S"":""22:30:24""}}}]","2023-02-02T21:29:14.580Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"excWveMrM5XTP5I","hotel","","UKJEA06Vl","84","","2022-11-17T01:54:42.782Z","com.android.vending","92.184.108.176","10.133.225.207","11","","[{""M"":{""duration"":{""N"":""89""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Thu Nov 17 02:54:07 2022""}}}]","2022-11-17T01:53:18.947Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36""","1.0.12"
"DCk72lem2is9GRp","hotel","","6864572312.1668906081515","11","2022-12-20T23:48:41.880Z","","com.android.vending","80.9.240.131","","11","","","2022-12-20T23:48:31.364Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"l8h2mTyZglVygie","hotel","","6864572312.1668906081515","67","2023-01-18T22:18:22.744Z","","com.android.vending","92.184.123.23","","11","","","2023-01-18T22:17:15.894Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"tRXxPladQ9uFcJY","","","9729819935.1679976091210","5","2023-03-28T04:03:20.468Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:03:15.609Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"WvYn3fkCQEdsRUm","hotel","","6864572312.1668906081515","36","2023-01-20T20:12:22.778Z","","com.android.vending","138.199.52.87","","11","","[{""M"":{""duration"":{""N"":""4""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Fri Jan 20 21:11:55 2023""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Fri Jan 20 21:12:08 2023""}}},{""M"":{""duration"":{""N"":""10""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""Fri Jan 20 21:12:21 2023""}}}]","2023-01-20T20:11:46.776Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"tp2cM3WIn7gVARj","","","6864572312.1668906081515","1","2023-02-09T15:36:33.921Z","","com.android.vending","92.184.121.216","","11","","","2023-02-09T15:36:32.780Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36""","1.0.13"
"wtXQSfbrepPyczi","","","9729819935.1679976091210","2","2023-03-28T04:06:27.566Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:06:25.978Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"CWUQ8dyESFnts4a","hotel","","6864572312.1668906081515","3","2022-12-05T22:28:40.667Z","","com.android.vending","92.184.98.69","","11","","","2022-12-05T22:28:37.837Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.141 Mobile Safari/537.36""","1.0.13"
"ixskWbGFIhgEwtP","","","2047358982.1667950602534","174","","","","37.24.81.254","","","https://www.atsight.ch/george6paris/","[{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""22:26:15""}}},{""M"":{""duration"":{""N"":""16""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:26:17""}}},{""M"":{""duration"":{""N"":""30""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""22:26:47""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""22:26:51""}}},{""M"":{""duration"":{""N"":""40""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""22:27:31""}}},{""M"":{""duration"":{""N"":""58""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:27:44""}}},{""M"":{""duration"":{""N"":""41""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:28:27""}}},{""M"":{""duration"":{""N"":""11""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""22:28:38""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:28:45""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""22:28:45""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""22:28:49""}}}]","2023-02-02T21:25:59.147Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"mLVGil92Bxo1wvl","hotel","","6864572312.1668906081515","27","2023-01-16T07:38:05.300Z","","com.android.vending","92.184.97.123","","11","","","2023-01-16T07:37:38.475Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"PnLq7Ne1AlFiVNU","hotel","","5752083506.1668813242600","184","","","appstore","80.9.240.131","","15.3.1","","[{""M"":{""duration"":{""N"":""4""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""12:42:11""}}},{""M"":{""duration"":{""N"":""60""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""12:43:26""}}},{""M"":{""duration"":{""N"":""12""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""12:43:39""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""12:44:22""}}},{""M"":{""duration"":{""N"":""158""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""12:44:53""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""12:45:01""}}}]","2022-12-14T11:42:03.796Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"6SiFilp4RDTaqmU","","","4465346072.1676384921184","45","","","","86.249.148.170","","","","[{""M"":{""duration"":{""N"":""42""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""00:40:56""}}}]","2023-02-14T23:40:12.275Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36""","0.1.0"
"hSDM5Kq7mh6zozb","hotel","","6864572312.1668906081515","11","2023-01-16T07:37:02.962Z","","com.android.vending","92.184.97.123","","11","","","2023-01-16T07:36:51.589Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"oQJmsPxXidKHQGu","hotel","","6864572312.1668906081515","171","2023-02-28T21:47:32.549Z","","com.android.vending","86.249.148.170","","11","","","2023-02-28T21:44:41.897Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.65 Mobile Safari/537.36""","1.0.13"
"dxbZnHPHG2L4eos","","","4465346072.1676384921184","433","","","","86.249.148.170","","","","[{""M"":{""duration"":{""N"":""232""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""00:44:49""}}}]","2023-02-14T23:40:57.951Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36""","0.1.0"
"3CK2udtzFbsS5Wl","","","7120448831.1678688817227","2","2023-03-13T06:29:47.368Z","","unknown","35.203.128.13","","9","","","2023-03-13T06:29:45.233Z","""Mozilla/5.0 (Linux; Android 9; GCE x86 phone Build/PGR1.190916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36""","1.0.13"
"Hucnq2bzRkJ1c4S","hotel","","6864572312.1668906081515","11","2022-12-28T00:10:31.987Z","","com.android.vending","138.199.16.109","","11","","","2022-12-28T00:10:20.732Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"pjULPpQOXffq9Is","","","2047358982.1667950602534","6","","","","37.24.81.254","","","https://www.atsight.ch/george6paris/","","2023-02-02T21:29:08.586Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"XVbiowebTLv73Ps","hotel","","6864572312.1668906081515","6","2022-11-22T16:03:12.222Z","","com.android.vending","80.9.240.131","","11","","[{""M"":{""duration"":{""N"":""23""},""screen_name"":{""S"":""pdf_viewer""},""log_time"":{""S"":""Tue Nov 22 17:03:10 2022""}}}]","2022-11-22T16:03:06.592Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.105 Mobile Safari/537.36""","1.0.13"
"e6mPzvkEfiDD0Gi","","","4741149055.1675693406408","802","","","","37.24.81.254","","","","","2023-02-06T14:25:05.094Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"of408ycWiteuFXq","","","4363703869.1678793406331","42","","","","92.184.110.124","","","https://nq-portfolio.com/","[{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""12:30:19""}}},{""M"":{""duration"":{""N"":""13""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""12:30:33""}}}]","2023-03-14T11:30:06.511Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""","0.1.0"
"hF40A9voqVdTnzv","hotel","","6864572312.1668906081515","247","2023-03-01T19:15:23.700Z","","com.android.vending","92.184.108.172","","11","","","2023-03-01T19:11:17.163Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.65 Mobile Safari/537.36""","1.0.13"
"pSxNcZ2o1cpKxZY","hotel","","6864572312.1668906081515","28","2023-02-28T21:54:00.025Z","","com.android.vending","86.249.148.170","","11","","[{""M"":{""duration"":{""N"":""440""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""Tue Feb 28 22:53:33 2023""}}}]","2023-02-28T21:53:31.898Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/110.0.5481.65 Mobile Safari/537.36""","1.0.13"
"WoqbqZuylnnCnzt","","","5863018758.1679492805609","61","","","","185.65.97.4","","","https://nq-portfolio.com/","[{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""14:45:59""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""14:46:03""}}}]","2023-03-22T13:45:44.800Z","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/111.0","0.1.0"
"cay0kCcXWXZhWCi","hotel","","UKJEA06Vl","246","","2022-11-17T01:58:51.078Z","com.android.vending","92.184.108.176","10.133.225.207","11","","[{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Thu Nov 17 02:55:23 2022""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Thu Nov 17 02:55:51 2022""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Thu Nov 17 02:56:12 2022""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Thu Nov 17 02:56:15 2022""}}},{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Thu Nov 17 02:56:18 2022""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Thu Nov 17 02:56:21 2022""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Thu Nov 17 02:56:23 2022""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Thu Nov 17 02:56:26 2022""}}},{""M"":{""duration"":{""N"":""24""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Thu Nov 17 02:56:51 2022""}}},{""M"":{""duration"":{""N"":""12""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""Thu Nov 17 02:57:22 2022""}}},{""M"":{""duration"":{""N"":""33""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Thu Nov 17 02:57:32 2022""}}}]","2022-11-17T01:54:45.501Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36""","1.0.12"
"TEciNIvUjfUujCn","hotel","","6864572312.1668906081515","2","2022-11-29T17:36:12.259Z","","com.android.vending","92.184.108.110","","11","","[{""M"":{""duration"":{""N"":""7173""},""screen_name"":{""S"":""qr""},""log_time"":{""S"":""Tue Nov 29 18:36:11 2022""}}}]","2022-11-29T17:36:10.048Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.105 Mobile Safari/537.36""","1.0.13"
"3mD0ZX3fvLgXxM9","","","2047358982.1667950602534","11","","","","92.184.124.75","","","","","2023-01-18T22:24:38.863Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"x6Ajwc5tY0YYcXv","","","2047358982.1667950602534","1055","","","","92.184.117.65","","","","[{""M"":{""duration"":{""N"":""1008""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""01:19:30""}}},{""M"":{""duration"":{""N"":""19""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""01:19:49""}}}]","2022-12-28T00:02:42.446Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"f4xvSDDwc2UTgd7","hotel","","6864572312.1668906081515","6","2022-12-19T16:26:55.320Z","","com.android.vending","92.184.108.196","","11","","","2022-12-19T16:26:49.421Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.79 Mobile Safari/537.36""","1.0.13"
"f5oVI9syOh2R32i","hotel","","6864572312.1668906081515","43","2022-11-26T09:53:10.800Z","","com.android.vending","92.184.98.62","","11","","[{""M"":{""duration"":{""N"":""33""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""Sat Nov 26 10:53:08 2022""}}},{""M"":{""duration"":{""N"":""38""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sat Nov 26 10:53:09 2022""}}}]","2022-11-26T09:52:27.741Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/107.0.5304.105 Mobile Safari/537.36""","1.0.13"
"FPNnaC152dPtUOM","hotel","","6864572312.1668906081515","28","2023-02-25T16:25:09.754Z","","com.android.vending","92.184.117.205","","11","","[{""M"":{""duration"":{""N"":""2""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""Sat Feb 25 17:24:57 2023""}}}]","2023-02-25T16:24:41.735Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36""","1.0.13"
"AZHAvGHGWwSr6tw","","","5943260115.1676985769960","79","","","","89.207.171.76","","","","[{""M"":{""duration"":{""N"":""75""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""14:24:41""}}}]","2023-02-21T13:23:26.889Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36""","0.1.0"
