"device_id","ip","model","os","os_version","platform","registration_date","user_agent"
"5382074214.1668290617715","92.184.104.183","","","","web","2022-11-12T22:03:37.715Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"RbvoC7Vqd","","iPhone XS Max","ios","16.0.3","","2022-10-24T13:11:10.224Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"""
"4382712821.1668439024912","80.9.240.131","","","","web","2022-11-14T15:17:04.912Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3440407197.1667955023694","80.9.240.131","","","","web","2022-11-09T00:50:23.694Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7611766646.1669129770008","92.184.98.116","","","","web","2022-11-22T15:09:30.008Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2006991064.1667990996951","80.9.240.131","","","","web","2022-11-09T10:49:56.951Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"2331431108.1668283392740","92.184.104.183","","","","web","2022-11-12T20:03:12.740Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6594031746.1669154816931","80.9.240.131","","","","web","2022-11-22T22:06:56.931Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"0643356364.1668293209449","92.184.104.183","","","","web","2022-11-12T22:46:49.449Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0796865742.1674082430766","180.163.220.67","","","","web","2023-01-18T22:53:50.766Z","""Mozilla/5.0 (Linux; Android 8.0; Pixel 2 Build/OPD3.170816.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Mobile Safari/537.36"""
"3095105427.1671750720565","80.9.240.131","","","","web","2022-12-22T23:12:00.565Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"8400415639.1668882882307","66.102.8.183","OnePlus8Pro","android","11","app","2022-11-19T18:34:42.307Z","""Mozilla/5.0 (Linux; Android 11; OnePlus8Pro Build/QKR1.191246.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/90.0.4430.210 Mobile Safari/537.36"""
"3324792059.1676763266604","86.249.148.170","","","","web","2023-02-18T23:34:26.604Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"3928673850.1668461908512","80.9.240.131","","","","web","2022-11-14T21:38:28.512Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"8914238011.1668461613540","80.9.240.131","","","","web","2022-11-14T21:33:33.540Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"1848604573.1668439124216","80.9.240.131","","","","web","2022-11-14T15:18:44.216Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"5812776270.1668977730760","66.249.66.29","","","","web","2022-11-20T20:55:30.760Z","""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.110 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
"8069466311.1668291585862","92.184.104.183","","","","web","2022-11-12T22:19:45.862Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"1FsAuMx1A","","","web","","","2022-10-30T12:49:26.201Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"9819397784.1668291512444","92.184.104.183","","","","web","2022-11-12T22:18:32.444Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"8669571144.1668293515623","92.184.104.183","","","","web","2022-11-12T22:51:55.623Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6343081332.1668294673834","92.184.104.183","","","","web","2022-11-12T23:11:13.834Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Mobile/15E148 Safari/604.1"""
"9372208759.1668529065706","92.184.98.177","","","","web","2022-11-15T16:17:45.706Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36"""
"6610857177.1668289685957","92.184.104.183","","","","web","2022-11-12T21:48:05.957Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"1479966346.1669240658767","80.9.240.131","","","","web","2022-11-23T21:57:38.767Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"4260164046.1668290956448","92.184.104.183","","","","web","2022-11-12T22:09:16.448Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7169096387.1668323923880","149.56.150.251","","","","web","2022-11-13T07:18:43.880Z","Mozilla/5.0 (compatible; Dataprovider.com)"
"9488465358.1678595445234","205.169.39.223","","","","web","2023-03-12T04:30:45.234Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.79 Safari/537.36"""
"0326320674.1673717704034","66.249.73.185","","","","web","2023-01-14T17:35:04.034Z","""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/108.0.5359.130 Safari/537.36"""
"7282231076.1671321494182","80.9.240.131","","","","web","2022-12-17T23:58:14.182Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"6140561387.1668290214370","92.184.104.183","","","","web","2022-11-12T21:56:54.370Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3442081653.1667954696546","80.9.240.131","","","","web","2022-11-09T00:44:56.546Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"4233759115.1668457695540","80.9.240.131","","","","web","2022-11-14T20:28:15.540Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"1820133527.1668291983543","92.184.104.183","","","","web","2022-11-12T22:26:23.543Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6324047449.1667962778159","80.9.240.131","","","","web","2022-11-09T02:59:38.159Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"8157805625.1668425371694","66.249.93.146","","","","web","2022-11-14T11:29:31.694Z","""Mozilla/5.0 (Linux; Android 7.0; Moto G (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4590.2 Mobile Safari/537.36 Chrome-Lighthouse"""
"4673186334.1670105968512","80.9.240.131","","","","web","2022-12-03T22:19:28.512Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"6162783812.1668298287558","92.184.104.183","","","","web","2022-11-13T00:11:27.558Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9092546939.1675055623771","163.172.179.77","","","","web","2023-01-30T05:13:43.771Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4298.0 Safari/537.36"""
"5673631373.1668516020757","80.9.240.131","","","","web","2022-11-15T12:40:20.757Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"2883941860.1677291308813","86.249.148.170","","","","web","2023-02-25T02:15:08.813Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1"""
"6614167810.1676763290374","86.249.148.170","","","","web","2023-02-18T23:34:50.374Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1"""
"8120504845.1668425606033","66.249.93.138","","","","web","2022-11-14T11:33:26.033Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4590.2 Safari/537.36 Chrome-Lighthouse"""
"5787074922.1667992380095","80.9.240.131","","","","web","2022-11-09T11:13:00.095Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"1823744998.1670107093208","80.9.240.131","","","","web","2022-12-03T22:38:13.208Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"1519833903.1676763337067","86.249.148.170","","","","web","2023-02-18T23:35:37.067Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"7995370629.1668646757079","80.9.240.131","","","","web","2022-11-17T00:59:17.079Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"8547722878.1668290880630","92.184.104.183","","","","web","2022-11-12T22:08:00.630Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3787134895.1667991902785","80.9.240.131","","","","web","2022-11-09T11:05:02.785Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0167541956.1668439948832","80.9.240.131","","","","web","2022-11-14T15:32:28.832Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3014884455.1668290091308","92.184.104.183","","","","web","2022-11-12T21:54:51.308Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0815916154.1668199575925","92.184.97.57","","","","web","2022-11-11T20:46:15.925Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"7902184230.1667991854419","80.9.240.131","","","","web","2022-11-09T11:04:14.419Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9502071351.1678318128896","86.249.148.170","","","","web","2023-03-08T23:28:48.896Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1"""
"5471711374.1667955032753","80.9.240.131","","","","web","2022-11-09T00:50:32.753Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"8644988420.1668284024978","92.184.104.183","","","","web","2022-11-12T20:13:44.978Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6513297277.1677264744055","86.249.148.170","","","","web","2023-02-24T18:52:24.055Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"9004309171.1668900917960","80.9.240.131","","","","web","2022-11-19T23:35:17.960Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"4065964934.1670760129278","36.99.136.134","","","","web","2022-12-11T12:02:09.278Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"""
"9052602252.1668169565679","92.184.107.160","","","","web","2022-11-11T12:26:05.679Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"2775428293.1668422606810","90.83.183.225","","","","web","2022-11-14T10:43:26.810Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7929479284.1667992372121","80.9.240.131","","","","web","2022-11-09T11:12:52.121Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9352878593.1667950907055","80.9.240.131","","","","web","2022-11-08T23:41:47.055Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"6454571840.1668290093048","92.184.104.183","","","","web","2022-11-12T21:54:53.048Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"7811246262.1667955029347","80.9.240.131","","","","web","2022-11-09T00:50:29.347Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3931075967.1675263354779","66.249.64.81","","","","web","2023-02-01T14:55:54.779Z","""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/109.0.5414.101 Safari/537.36"""
"6661547629.1669138114439","80.9.240.131","","","","web","2022-11-22T17:28:34.439Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"4758837779.1668826481380","141.22.28.61","","","","web","2022-11-19T02:54:41.380Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"9715732433.1668293859405","92.184.104.183","","","","web","2022-11-12T22:57:39.405Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"5139284435.1667992148261","80.9.240.131","","","","web","2022-11-09T11:09:08.261Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"4858129323.1668478171885","80.9.240.131","","","","web","2022-11-15T02:09:31.885Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"9698793043.1680871197557","66.249.64.92","","","","web","2023-04-07T12:39:57.557Z","""Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/111.0.5563.146 Safari/537.36"""
"6101807567.1668518741443","80.9.240.131","","","","web","2022-11-15T13:25:41.443Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"1026596689.1668466631668","80.9.240.131","","","","web","2022-11-14T22:57:11.668Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"9743832053.1668290158363","92.184.104.183","","","","web","2022-11-12T21:55:58.363Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"6653714541.1668425606228","66.249.93.150","","","","web","2022-11-14T11:33:26.228Z","""Mozilla/5.0 (Linux; Android 7.0; Moto G (4)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4590.2 Mobile Safari/537.36 Chrome-Lighthouse"""
"3206055404.1670105509693","80.9.240.131","","","","web","2022-12-03T22:11:49.693Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0116362507.1674528102623","44.205.2.62","","","","web","2023-01-24T02:41:42.623Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/99.0.4844.0 Safari/537.36"""
"8747872814.1668290966961","92.184.104.183","","","","web","2022-11-12T22:09:26.961Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"MzAirG4qQ","","OnePlus8Pro","android","11","","2022-10-25T14:45:31.505Z","""Mozilla/5.0 (Linux; Android 11; OnePlus8Pro Build/QKR1.191246.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/90.0.4430.210 Mobile Safari/537.36"""
"6640896805.1668027350231","92.184.108.114","","","","web","2022-11-09T20:55:50.231Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.3 Mobile/15E148 Safari/604.1"""
"7245417126.1668293226002","92.184.104.183","","","","web","2022-11-12T22:47:06.002Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"9304564335.1668439129076","80.9.240.131","","","","web","2022-11-14T15:18:49.076Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"3227811788.1669195567891","80.9.240.131","","","","web","2022-11-23T09:26:07.891Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"4454881439.1667990713391","80.9.240.131","","","","web","2022-11-09T10:45:13.391Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Safari/605.1.15"""
"9267470138.1668462702773","80.9.240.131","","","","web","2022-11-14T21:51:42.773Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.4 Mobile/15E148 Safari/604.1"""
"6588821099.1667898359862","80.13.141.24","","","","web","2022-11-08T09:05:59.862Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"4727480617.1667955587492","80.9.240.131","","","","web","2022-11-09T00:59:47.492Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0422511752.1667956328179","80.9.240.131","","","","web","2022-11-09T01:12:08.179Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"5033771412.1667950783578","80.9.240.131","","","","web","2022-11-08T23:39:43.578Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"0098822781.1670696333150","65.154.226.166","","","","web","2022-12-10T18:18:53.150Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.71 Safari/537.36"""
"6880069876.1669893601171","66.249.66.207","","","","web","2022-12-01T11:20:01.171Z","""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
"17XPEtl2P","139.178.128.11","iPhone XS Max","ios","16.1.1","","2022-11-15T02:50:53.077Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"""
"1577571458.1668291361609","92.184.104.183","","","","web","2022-11-12T22:16:01.609Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
"1073666836.1668810976603","17.11.134.32","iPhone XR","ios","16.1","app","2022-11-18T22:36:16.603Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"""
"1090080678.1667979515678","66.249.66.17","","","","web","2022-11-09T07:38:35.678Z","""Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.5249.119 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"""
"5830974889.1677669688226","86.249.148.170","","","","web","2023-03-01T11:21:28.226Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36"""
"8597203803.1675206481454","45.132.246.115","","","","web","2023-01-31T23:08:01.454Z","""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"0850598131.1667955093236","80.9.240.131","","","","web","2022-11-09T00:51:33.236Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36"""
